timestamp_ms,setpoint,adc_reading,control_signal,solenoid_state,local_timestamp
565121,25,25,1,1,2025-10-29T15:59:04.979635
565132,7,7,6,1,2025-10-29T15:59:04.985037
565141,10,10,1,1,2025-10-29T15:59:04.991096
565151,7,7,2,1,2025-10-29T15:59:05.095337
565161,18,18,1,1,2025-10-29T15:59:05.167689
565171,23,23,4,1,2025-10-29T15:59:05.173916
565181,7,7,5,1,2025-10-29T15:59:05.181547
565191,19,19,1,1,2025-10-29T15:59:05.184342
565201,24,24,4,1,2025-10-29T15:59:05.189528
565211,8,8,5,1,2025-10-29T15:59:05.294674
565221,24,24,1,1,2025-10-29T15:59:05.296648
565232,19,19,5,1,2025-10-29T15:59:05.369058
565241,6,6,4,1,2025-10-29T15:59:05.374991
565251,8,8,1,1,2025-10-29T15:59:05.377445
565261,7,7,1,1,2025-10-29T15:59:05.384532
565271,20,20,1,1,2025-10-29T15:59:05.387922
565281,8,8,4,1,2025-10-29T15:59:05.389252
565291,21,21,1,1,2025-10-29T15:59:05.394639
565301,8,8,5,1,2025-10-29T15:59:05.504828
565311,24,24,1,1,2025-10-29T15:59:05.559236
565321,21,21,5,1,2025-10-29T15:59:05.564594
565332,21,21,5,1,2025-10-29T15:59:05.568694
565341,7,7,5,1,2025-10-29T15:59:05.573138
565351,9,9,1,1,2025-10-29T15:59:05.575340
565361,23,23,2,1,2025-10-29T15:59:05.581765
565371,24,24,5,1,2025-10-29T15:59:05.585184
565381,20,20,5,1,2025-10-29T15:59:05.690165
565391,8,8,4,1,2025-10-29T15:59:05.757564
565401,8,8,1,1,2025-10-29T15:59:05.759389
565411,8,8,1,1,2025-10-29T15:59:05.764494
565421,23,23,1,1,2025-10-29T15:59:05.767850
565432,18,18,5,1,2025-10-29T15:59:05.769761
565441,17,17,4,1,2025-10-29T15:59:05.773968
565451,19,19,4,1,2025-10-29T15:59:05.776146
565461,21,21,4,1,2025-10-29T15:59:05.777819
565471,20,20,5,1,2025-10-29T15:59:05.779595
565481,18,18,4,1,2025-10-29T15:59:05.781510
565491,21,21,4,1,2025-10-29T15:59:05.783349
565501,24,24,5,1,2025-10-29T15:59:05.785017
565511,17,17,5,1,2025-10-29T15:59:05.786665
565521,19,19,4,1,2025-10-29T15:59:05.788520
565532,9,9,4,1,2025-10-29T15:59:05.895319
565541,8,8,2,1,2025-10-29T15:59:05.962190
565551,20,20,1,1,2025-10-29T15:59:05.966559
565561,22,22,4,1,2025-10-29T15:59:05.971094
565571,19,19,5,1,2025-10-29T15:59:05.975940
565581,19,19,4,1,2025-10-29T15:59:05.979605
565591,21,21,4,1,2025-10-29T15:59:05.981294
565601,17,17,5,1,2025-10-29T15:59:05.982981
565611,217,217,4,1,2025-10-29T15:59:05.984634
565621,366,366,54,1,2025-10-29T15:59:05.986607
565632,489,489,91,1,2025-10-29T15:59:06.093702
565641,554,554,122,1,2025-10-29T15:59:06.163956
565651,587,587,138,1,2025-10-29T15:59:06.166043
565661,669,669,146,1,2025-10-29T15:59:06.170052
565671,682,682,167,1,2025-10-29T15:59:06.172135
565681,712,712,170,1,2025-10-29T15:59:06.173900
565691,700,700,177,1,2025-10-29T15:59:06.175632
565701,717,717,174,1,2025-10-29T15:59:06.177363
565711,746,746,179,1,2025-10-29T15:59:06.179747
565721,767,767,186,1,2025-10-29T15:59:06.181490
565732,761,761,191,1,2025-10-29T15:59:06.183378
565741,779,779,190,1,2025-10-29T15:59:06.185709
565751,764,764,194,1,2025-10-29T15:59:06.187547
565761,764,764,190,1,2025-10-29T15:59:06.189295
565771,781,781,190,1,2025-10-29T15:59:06.191027
565781,751,751,195,1,2025-10-29T15:59:06.317476
565791,776,776,187,1,2025-10-29T15:59:06.377744
565801,762,762,193,1,2025-10-29T15:59:06.379953
565811,792,792,190,1,2025-10-29T15:59:06.382147
565821,779,779,197,1,2025-10-29T15:59:06.383901
565832,781,781,194,1,2025-10-29T15:59:06.385641
565841,792,792,195,1,2025-10-29T15:59:06.387406
565851,744,744,197,1,2025-10-29T15:59:06.389195
565861,794,794,185,1,2025-10-29T15:59:06.391194
565871,810,810,198,1,2025-10-29T15:59:06.393211
565881,792,792,202,1,2025-10-29T15:59:06.394857
565891,800,800,197,1,2025-10-29T15:59:06.396763
565901,775,775,199,1,2025-10-29T15:59:06.398571
565911,795,795,193,1,2025-10-29T15:59:06.400374
565921,765,765,198,1,2025-10-29T15:59:06.402119
565932,797,797,191,1,2025-10-29T15:59:06.403851
565941,622,622,199,1,2025-10-29T15:59:06.513482
565951,253,253,155,1,2025-10-29T15:59:06.573865
565961,19,19,63,1,2025-10-29T15:59:06.576788
565971,19,19,4,1,2025-10-29T15:59:06.578732
565981,17,17,4,1,2025-10-29T15:59:06.584166
565991,5,5,4,1,2025-10-29T15:59:06.589818
566001,20,20,1,1,2025-10-29T15:59:06.593239
566011,22,22,4,1,2025-10-29T15:59:06.596859
566021,23,23,5,1,2025-10-29T15:59:06.603245
566032,6,6,5,1,2025-10-29T15:59:06.709362
566041,8,8,1,1,2025-10-29T15:59:06.773784
566051,8,8,1,1,2025-10-29T15:59:06.778296
566061,21,21,1,1,2025-10-29T15:59:06.781901
566071,25,25,5,1,2025-10-29T15:59:06.783778
566081,7,7,6,1,2025-10-29T15:59:06.789860
566091,9,9,1,1,2025-10-29T15:59:06.793737
566101,20,20,2,1,2025-10-29T15:59:06.799152
566111,18,18,4,1,2025-10-29T15:59:06.802987
566121,23,23,4,1,2025-10-29T15:59:06.908645
566132,3,3,5,1,2025-10-29T15:59:06.976684
566141,17,17,0,0,2025-10-29T15:59:06.978575
566151,23,23,4,1,2025-10-29T15:59:06.982913
566161,16,16,5,1,2025-10-29T15:59:06.990273
566171,24,24,3,1,2025-10-29T15:59:06.995262
566181,17,17,5,1,2025-10-29T15:59:06.998196
566191,19,19,4,1,2025-10-29T15:59:06.999874
566201,17,17,4,1,2025-10-29T15:59:07.002168
566211,18,18,4,1,2025-10-29T15:59:07.003845
566221,18,18,4,1,2025-10-29T15:59:07.005693
566232,7,7,4,1,2025-10-29T15:59:07.113409
566241,5,5,1,1,2025-10-29T15:59:07.176032
566251,8,8,1,1,2025-10-29T15:59:07.181921
566261,9,9,1,1,2025-10-29T15:59:07.185079
566271,21,21,2,1,2025-10-29T15:59:07.186728
566281,9,9,5,1,2025-10-29T15:59:07.188549
566291,10,10,2,1,2025-10-29T15:59:07.195326
566301,6,6,2,1,2025-10-29T15:59:07.201031
566311,17,17,1,1,2025-10-29T15:59:07.207014
566321,25,25,4,1,2025-10-29T15:59:07.313075
566332,21,21,6,1,2025-10-29T15:59:07.384194
566341,8,8,5,1,2025-10-29T15:59:07.386731
566351,7,7,1,1,2025-10-29T15:59:07.388527
566361,18,18,1,1,2025-10-29T15:59:07.394141
566371,20,20,4,1,2025-10-29T15:59:07.397185
566381,8,8,4,1,2025-10-29T15:59:07.403570
566391,8,8,1,1,2025-10-29T15:59:07.405864
566401,7,7,1,1,2025-10-29T15:59:07.410357
566411,19,19,1,1,2025-10-29T15:59:07.537292
566421,19,19,4,1,2025-10-29T15:59:07.585221
566432,3,3,4,1,2025-10-29T15:59:07.590485
566441,19,19,0,0,2025-10-29T15:59:07.593455
566451,18,18,4,1,2025-10-29T15:59:07.599052
566461,21,21,4,1,2025-10-29T15:59:07.706822
566471,20,20,5,1,2025-10-29T15:59:07.776543
566481,7,7,4,1,2025-10-29T15:59:07.779160
566491,18,18,1,1,2025-10-29T15:59:07.781006
566501,10,10,4,1,2025-10-29T15:59:07.786640
566511,12,12,2,1,2025-10-29T15:59:07.793276
566521,24,24,2,1,2025-10-29T15:59:07.796495
566532,7,7,5,1,2025-10-29T15:59:07.798335
566541,18,18,1,1,2025-10-29T15:59:07.800731
566551,6,6,4,1,2025-10-29T15:59:07.805956
566561,20,20,1,1,2025-10-29T15:59:07.908005
566571,21,21,4,1,2025-10-29T15:59:07.973763
566581,8,8,5,1,2025-10-29T15:59:07.978279
566591,19,19,1,1,2025-10-29T15:59:07.984530
566601,19,19,4,1,2025-10-29T15:59:07.991153
566611,8,8,4,1,2025-10-29T15:59:07.997590
566621,20,20,1,1,2025-10-29T15:59:07.999679
566632,7,7,4,1,2025-10-29T15:59:08.110104
566641,8,8,1,1,2025-10-29T15:59:08.165430
566651,7,7,1,1,2025-10-29T15:59:08.169840
566661,18,18,1,1,2025-10-29T15:59:08.176843
566671,24,24,4,1,2025-10-29T15:59:08.180820
566681,8,8,5,1,2025-10-29T15:59:08.185106
566691,7,7,1,1,2025-10-29T15:59:08.188658
566701,21,21,1,1,2025-10-29T15:59:08.296083
566711,187,187,5,1,2025-10-29T15:59:08.363900
566721,346,346,46,1,2025-10-29T15:59:08.368460
566732,447,447,86,1,2025-10-29T15:59:08.374195
566741,535,535,111,1,2025-10-29T15:59:08.380206
566751,586,586,133,1,2025-10-29T15:59:08.383329
566761,622,622,146,1,2025-10-29T15:59:08.387072
566771,683,683,155,1,2025-10-29T15:59:08.390211
566781,713,713,170,1,2025-10-29T15:59:08.391978
566791,728,728,178,1,2025-10-29T15:59:08.393702
566801,745,745,181,1,2025-10-29T15:59:08.532420
566811,728,728,186,1,2025-10-29T15:59:08.579838
566821,761,761,181,1,2025-10-29T15:59:08.581582
566832,733,733,190,1,2025-10-29T15:59:08.583308
566841,759,759,183,1,2025-10-29T15:59:08.585034
566851,794,794,189,1,2025-10-29T15:59:08.587747
566861,768,768,198,1,2025-10-29T15:59:08.590330
566871,762,762,191,1,2025-10-29T15:59:08.592058
566881,784,784,190,1,2025-10-29T15:59:08.594841
566891,750,750,195,1,2025-10-29T15:59:08.596637
566901,763,763,187,1,2025-10-29T15:59:08.598379
566911,799,799,190,1,2025-10-29T15:59:08.709773
566921,781,781,199,1,2025-10-29T15:59:08.772214
566932,760,760,195,1,2025-10-29T15:59:08.773993
566941,796,796,189,1,2025-10-29T15:59:08.776650
566951,764,764,198,1,2025-10-29T15:59:08.778413
566961,782,782,190,1,2025-10-29T15:59:08.780261
566971,784,784,195,1,2025-10-29T15:59:08.782050
566981,776,776,195,1,2025-10-29T15:59:08.783857
566991,780,780,193,1,2025-10-29T15:59:08.785924
567001,777,777,194,1,2025-10-29T15:59:08.787690
567011,794,794,194,1,2025-10-29T15:59:08.789419
567021,765,765,198,1,2025-10-29T15:59:08.791156
567032,793,793,191,1,2025-10-29T15:59:08.792889
567041,621,621,198,1,2025-10-29T15:59:08.794612
567051,280,280,155,1,2025-10-29T15:59:08.796335
567061,20,20,69,1,2025-10-29T15:59:08.798466
567071,19,19,4,1,2025-10-29T15:59:08.800215
567081,22,22,4,1,2025-10-29T15:59:08.905145
567091,16,16,5,1,2025-10-29T15:59:08.973970
567101,17,17,3,1,2025-10-29T15:59:08.978927
567111,9,9,4,1,2025-10-29T15:59:08.982872
567121,10,10,2,1,2025-10-29T15:59:08.984609
567132,8,8,2,1,2025-10-29T15:59:08.989546
567141,19,19,1,1,2025-10-29T15:59:08.995728
567151,5,5,4,1,2025-10-29T15:59:09.001883
567161,21,21,1,1,2025-10-29T15:59:09.107949
567171,21,21,5,1,2025-10-29T15:59:09.181341
567181,4,4,5,1,2025-10-29T15:59:09.186242
567191,22,22,0,0,2025-10-29T15:59:09.189269
567201,22,22,5,1,2025-10-29T15:59:09.193999
567211,22,22,5,1,2025-10-29T15:59:09.200061
567221,9,9,5,1,2025-10-29T15:59:09.203593
567232,4,4,2,1,2025-10-29T15:59:09.326064
567241,18,18,0,0,2025-10-29T15:59:09.375215
567251,23,23,4,1,2025-10-29T15:59:09.379225
567261,24,24,5,1,2025-10-29T15:59:09.382682
567271,8,8,5,1,2025-10-29T15:59:09.386443
567281,7,7,1,1,2025-10-29T15:59:09.390968
567291,20,20,1,1,2025-10-29T15:59:09.394549
567301,24,24,4,1,2025-10-29T15:59:09.525861
567311,25,25,5,1,2025-10-29T15:59:09.577125
567321,9,9,6,1,2025-10-29T15:59:09.579781
567332,17,17,2,1,2025-10-29T15:59:09.581575
567341,16,16,4,1,2025-10-29T15:59:09.588564
567351,22,22,3,1,2025-10-29T15:59:09.694807
567361,21,21,5,1,2025-10-29T15:59:09.763309
567371,21,21,5,1,2025-10-29T15:59:09.764965
567381,17,17,5,1,2025-10-29T15:59:09.766679
567391,8,8,4,1,2025-10-29T15:59:09.768715
567401,7,7,1,1,2025-10-29T15:59:09.770577
567411,16,16,1,1,2025-10-29T15:59:09.775302
567421,21,21,3,1,2025-10-29T15:59:09.779006
567432,17,17,5,1,2025-10-29T15:59:09.783323
567441,8,8,4,1,2025-10-29T15:59:09.785591
567451,0,0,1,1,2025-10-29T15:59:09.787413
567461,20,20,0,0,2025-10-29T15:59:09.793868
567471,9,9,4,1,2025-10-29T15:59:09.915595
567481,8,8,2,1,2025-10-29T15:59:09.964241
567491,22,22,1,1,2025-10-29T15:59:09.969999
567501,18,18,5,1,2025-10-29T15:59:09.974053
567511,21,21,4,1,2025-10-29T15:59:09.979149
567521,18,18,5,1,2025-10-29T15:59:09.981076
567532,19,19,4,1,2025-10-29T15:59:09.983595
567541,8,8,4,1,2025-10-29T15:59:10.094500
567551,20,20,1,1,2025-10-29T15:59:10.155711
567561,23,23,4,1,2025-10-29T15:59:10.160971
567571,23,23,5,1,2025-10-29T15:59:10.167316
567581,5,5,5,1,2025-10-29T15:59:10.169642
567591,6,6,1,1,2025-10-29T15:59:10.171443
567601,25,25,1,1,2025-10-29T15:59:10.176284
567611,20,20,6,1,2025-10-29T15:59:10.179378
567621,20,20,4,1,2025-10-29T15:59:10.184235
567632,3,3,4,1,2025-10-29T15:59:10.187409
567641,17,17,0,0,2025-10-29T15:59:10.293426
567651,21,21,4,1,2025-10-29T15:59:10.359740
567661,21,21,5,1,2025-10-29T15:59:10.367054
567671,22,22,5,1,2025-10-29T15:59:10.371764
567681,3,3,5,1,2025-10-29T15:59:10.374631
567691,20,20,0,0,2025-10-29T15:59:10.376476
567701,21,21,4,1,2025-10-29T15:59:10.382074
567711,10,10,5,1,2025-10-29T15:59:10.488528
567721,7,7,2,1,2025-10-29T15:59:10.558648
567732,3,3,1,1,2025-10-29T15:59:10.561702
567741,22,22,0,0,2025-10-29T15:59:10.566025
567751,3,3,5,1,2025-10-29T15:59:10.569426
567761,19,19,0,0,2025-10-29T15:59:10.574806
567771,18,18,4,1,2025-10-29T15:59:10.580289
567781,18,18,4,1,2025-10-29T15:59:10.586388
567791,22,22,4,1,2025-10-29T15:59:10.718535
567801,7,7,5,1,2025-10-29T15:59:10.772839
567811,188,188,1,1,2025-10-29T15:59:10.776831
567821,350,350,46,1,2025-10-29T15:59:10.782003
567832,430,430,87,1,2025-10-29T15:59:10.789791
567841,552,552,107,1,2025-10-29T15:59:10.794272
567851,572,572,137,1,2025-10-29T15:59:10.901281
567861,624,624,142,1,2025-10-29T15:59:10.969135
567871,670,670,155,1,2025-10-29T15:59:10.973053
567881,698,698,167,1,2025-10-29T15:59:10.974789
567891,716,716,174,1,2025-10-29T15:59:10.976517
567901,735,735,178,1,2025-10-29T15:59:10.978272
567911,749,749,183,1,2025-10-29T15:59:10.980008
567921,743,743,187,1,2025-10-29T15:59:10.981756
567932,734,734,185,1,2025-10-29T15:59:10.984489
567941,782,782,183,1,2025-10-29T15:59:10.986306
567951,734,734,195,1,2025-10-29T15:59:10.988052
567961,745,745,183,1,2025-10-29T15:59:10.991501
567971,782,782,186,1,2025-10-29T15:59:10.993814
567981,777,777,195,1,2025-10-29T15:59:10.995621
567991,792,792,194,1,2025-10-29T15:59:10.997758
568001,751,751,197,1,2025-10-29T15:59:10.999799
568011,798,798,187,1,2025-10-29T15:59:11.001647
568021,778,778,199,1,2025-10-29T15:59:11.120959
568032,748,748,194,1,2025-10-29T15:59:11.172218
568041,782,782,186,1,2025-10-29T15:59:11.173984
568051,792,792,195,1,2025-10-29T15:59:11.175787
568061,778,778,197,1,2025-10-29T15:59:11.177523
568071,808,808,194,1,2025-10-29T15:59:11.179271
568081,777,777,201,1,2025-10-29T15:59:11.181037
568091,777,777,194,1,2025-10-29T15:59:11.182784
568101,807,807,194,1,2025-10-29T15:59:11.185050
568111,776,776,201,1,2025-10-29T15:59:11.188199
568121,797,797,193,1,2025-10-29T15:59:11.189959
568132,762,762,199,1,2025-10-29T15:59:11.191725
568141,696,696,190,1,2025-10-29T15:59:11.193470
568151,300,300,173,1,2025-10-29T15:59:11.195221
568161,25,25,74,1,2025-10-29T15:59:11.197188
568171,6,6,6,1,2025-10-29T15:59:11.352975
568181,4,4,1,1,2025-10-29T15:59:11.354654
568191,9,9,0,0,2025-10-29T15:59:11.357379
568201,5,5,2,1,2025-10-29T15:59:11.364855
568211,8,8,1,1,2025-10-29T15:59:11.368672
568221,16,16,1,1,2025-10-29T15:59:11.370475
568232,7,7,3,1,2025-10-29T15:59:11.373668
568241,21,21,1,1,2025-10-29T15:59:11.380430
568251,9,9,5,1,2025-10-29T15:59:11.486658
568261,6,6,2,1,2025-10-29T15:59:11.560373
568271,19,19,1,1,2025-10-29T15:59:11.567552
568281,19,19,4,1,2025-10-29T15:59:11.571043
568291,18,18,4,1,2025-10-29T15:59:11.576257
568301,5,5,4,1,2025-10-29T15:59:11.577922
568311,7,7,1,1,2025-10-29T15:59:11.579761
568321,20,20,1,1,2025-10-29T15:59:11.582240
568332,2,2,4,1,2025-10-29T15:59:11.586112
568341,22,22,0,0,2025-10-29T15:59:11.695481
568351,5,5,5,1,2025-10-29T15:59:11.748953
568361,7,7,1,1,2025-10-29T15:59:11.752784
568371,21,21,1,1,2025-10-29T15:59:11.757537
568381,22,22,5,1,2025-10-29T15:59:11.762626
568391,19,19,5,1,2025-10-29T15:59:11.768585
568401,21,21,4,1,2025-10-29T15:59:11.770985
568411,5,5,5,1,2025-10-29T15:59:11.773203
568421,21,21,1,1,2025-10-29T15:59:11.775070
568432,2,2,5,1,2025-10-29T15:59:11.908767
568441,16,16,0,0,2025-10-29T15:59:11.980252
568451,8,8,3,1,2025-10-29T15:59:11.986101
568461,6,6,1,1,2025-10-29T15:59:11.994233
568471,8,8,1,1,2025-10-29T15:59:11.996551
568481,3,3,1,1,2025-10-29T15:59:12.001861
568491,9,9,0,0,2025-10-29T15:59:12.004923
568501,20,20,2,1,2025-10-29T15:59:12.006799
568511,20,20,4,1,2025-10-29T15:59:12.130067
568521,16,16,4,1,2025-10-29T15:59:12.186355
568532,3,3,3,1,2025-10-29T15:59:12.188274
568541,18,18,0,0,2025-10-29T15:59:12.190141
568551,8,8,4,1,2025-10-29T15:59:12.195136
568561,9,9,1,1,2025-10-29T15:59:12.201022
568571,16,16,2,1,2025-10-29T15:59:12.206471
568581,8,8,3,1,2025-10-29T15:59:12.308988
568591,17,17,1,1,2025-10-29T15:59:12.377128
568601,4,4,4,1,2025-10-29T15:59:12.382717
568611,8,8,0,0,2025-10-29T15:59:12.385003
568621,7,7,1,1,2025-10-29T15:59:12.388492
568632,3,3,1,1,2025-10-29T15:59:12.391098
568641,19,19,0,0,2025-10-29T15:59:12.395136
568651,17,17,4,1,2025-10-29T15:59:12.398627
568661,23,23,4,1,2025-10-29T15:59:12.404987
568671,10,10,5,1,2025-10-29T15:59:12.516076
568681,18,18,2,1,2025-10-29T15:59:12.517714
568691,23,23,4,1,2025-10-29T15:59:12.588509
568701,18,18,5,1,2025-10-29T15:59:12.590201
568711,10,10,4,1,2025-10-29T15:59:12.591840
568721,24,24,2,1,2025-10-29T15:59:12.593491
568732,8,8,5,1,2025-10-29T15:59:12.595187
568741,20,20,1,1,2025-10-29T15:59:12.597513
568751,7,7,4,1,2025-10-29T15:59:12.601505
568761,21,21,1,1,2025-10-29T15:59:12.607155
568771,8,8,5,1,2025-10-29T15:59:12.613224
568781,8,8,1,1,2025-10-29T15:59:12.724045
568791,9,9,1,1,2025-10-29T15:59:12.795158
568801,8,8,2,1,2025-10-29T15:59:12.799427
568811,20,20,1,1,2025-10-29T15:59:12.801197
568821,18,18,4,1,2025-10-29T15:59:12.803952
568832,8,8,4,1,2025-10-29T15:59:12.809141
568841,18,18,1,1,2025-10-29T15:59:12.812298
568851,6,6,4,1,2025-10-29T15:59:12.817337
568861,9,9,1,1,2025-10-29T15:59:12.932956
568871,8,8,2,1,2025-10-29T15:59:13.006299
568881,2,2,1,1,2025-10-29T15:59:13.009390
568891,20,20,0,0,2025-10-29T15:59:13.011302
568901,4,4,4,1,2025-10-29T15:59:13.013156
568911,21,21,0,0,2025-10-29T15:59:13.019688
568921,215,215,5,1,2025-10-29T15:59:13.025938
568932,347,347,53,1,2025-10-29T15:59:13.032634
568941,455,455,86,1,2025-10-29T15:59:13.139679
568951,512,512,113,1,2025-10-29T15:59:13.208295
568961,616,616,127,1,2025-10-29T15:59:13.210605
568971,648,648,153,1,2025-10-29T15:59:13.213839
568981,670,670,161,1,2025-10-29T15:59:13.216485
568991,680,680,167,1,2025-10-29T15:59:13.218246
569001,703,703,169,1,2025-10-29T15:59:13.219981
569011,713,713,175,1,2025-10-29T15:59:13.222847
569021,751,751,178,1,2025-10-29T15:59:13.224583
569032,762,762,187,1,2025-10-29T15:59:13.226355
569041,744,744,190,1,2025-10-29T15:59:13.228197
569051,764,764,185,1,2025-10-29T15:59:13.230638
569061,759,759,190,1,2025-10-29T15:59:13.232431
569071,766,766,189,1,2025-10-29T15:59:13.234180
569081,777,777,191,1,2025-10-29T15:59:13.235914
569091,792,792,194,1,2025-10-29T15:59:13.237947
569101,779,779,197,1,2025-10-29T15:59:13.360221
569111,781,781,194,1,2025-10-29T15:59:13.405293
569121,793,793,195,1,2025-10-29T15:59:13.407116
569132,780,780,198,1,2025-10-29T15:59:13.408867
569141,780,780,194,1,2025-10-29T15:59:13.410621
569151,762,762,194,1,2025-10-29T15:59:13.412816
569161,797,797,190,1,2025-10-29T15:59:13.414601
569171,762,762,199,1,2025-10-29T15:59:13.416381
569181,792,792,190,1,2025-10-29T15:59:13.418016
569191,783,783,197,1,2025-10-29T15:59:13.419775
569201,761,761,195,1,2025-10-29T15:59:13.421586
569211,791,791,190,1,2025-10-29T15:59:13.423326
569221,777,777,197,1,2025-10-29T15:59:13.425722
569232,781,781,194,1,2025-10-29T15:59:13.427513
569241,764,764,195,1,2025-10-29T15:59:13.537281
569251,683,683,190,1,2025-10-29T15:59:13.601373
569261,298,298,170,1,2025-10-29T15:59:13.603157
569271,30,30,74,1,2025-10-29T15:59:13.604856
569281,5,5,7,1,2025-10-29T15:59:13.606715
569291,22,22,1,1,2025-10-29T15:59:13.611863
569301,19,19,5,1,2025-10-29T15:59:13.618509
569311,7,7,4,1,2025-10-29T15:59:13.625812
569321,17,17,1,1,2025-10-29T15:59:13.628423
569332,21,21,4,1,2025-10-29T15:59:13.730499
569341,24,24,5,1,2025-10-29T15:59:13.801693
569351,11,11,5,1,2025-10-29T15:59:13.804199
569361,21,21,2,1,2025-10-29T15:59:13.807654
569371,18,18,5,1,2025-10-29T15:59:13.809284
569381,7,7,4,1,2025-10-29T15:59:13.810891
569391,18,18,1,1,2025-10-29T15:59:13.812790
569401,20,20,4,1,2025-10-29T15:59:13.819387
569411,7,7,4,1,2025-10-29T15:59:13.827078
569421,22,22,1,1,2025-10-29T15:59:13.829865
569432,17,17,5,1,2025-10-29T15:59:13.935578
569441,8,8,4,1,2025-10-29T15:59:14.007495
569451,8,8,1,1,2025-10-29T15:59:14.009975
569461,18,18,1,1,2025-10-29T15:59:14.015565
569471,24,24,4,1,2025-10-29T15:59:14.018662
569481,18,18,5,1,2025-10-29T15:59:14.023212
569491,21,21,4,1,2025-10-29T15:59:14.025418
569501,20,20,5,1,2025-10-29T15:59:14.027885
569511,16,16,4,1,2025-10-29T15:59:14.029573
569521,20,20,3,1,2025-10-29T15:59:14.031252
569532,9,9,4,1,2025-10-29T15:59:14.032861
569541,23,23,2,1,2025-10-29T15:59:14.034710
569551,20,20,5,1,2025-10-29T15:59:14.141153
569561,2,2,4,1,2025-10-29T15:59:14.211445
569571,23,23,0,0,2025-10-29T15:59:14.214472
569581,22,22,5,1,2025-10-29T15:59:14.219481
569591,18,18,5,1,2025-10-29T15:59:14.224698
569601,10,10,4,1,2025-10-29T15:59:14.228426
569611,9,9,2,1,2025-10-29T15:59:14.231469
569621,21,21,2,1,2025-10-29T15:59:14.233323
569632,20,20,5,1,2025-10-29T15:59:14.238503
569641,19,19,4,1,2025-10-29T15:59:14.334987
569651,20,20,4,1,2025-10-29T15:59:14.404031
569661,18,18,4,1,2025-10-29T15:59:14.405705
569671,19,19,4,1,2025-10-29T15:59:14.407335
569681,17,17,4,1,2025-10-29T15:59:14.408948
569691,21,21,4,1,2025-10-29T15:59:14.410562
569701,17,17,5,1,2025-10-29T15:59:14.412897
569711,8,8,4,1,2025-10-29T15:59:14.416227
569721,9,9,1,1,2025-10-29T15:59:14.418079
569732,8,8,2,1,2025-10-29T15:59:14.423001
569741,18,18,1,1,2025-10-29T15:59:14.426015
569751,8,8,4,1,2025-10-29T15:59:14.428065
569761,18,18,1,1,2025-10-29T15:59:14.432635
569771,17,17,4,1,2025-10-29T15:59:14.537087
569781,8,8,4,1,2025-10-29T15:59:14.598286
569791,6,6,1,1,2025-10-29T15:59:14.600603
569801,7,7,1,1,2025-10-29T15:59:14.607142
569811,18,18,1,1,2025-10-29T15:59:14.610661
569821,8,8,4,1,2025-10-29T15:59:14.612363
569832,18,18,1,1,2025-10-29T15:59:14.617631
569841,18,18,4,1,2025-10-29T15:59:14.723664
569851,16,16,4,1,2025-10-29T15:59:14.796073
569861,18,18,3,1,2025-10-29T15:59:14.798833
569871,10,10,4,1,2025-10-29T15:59:14.800573
569881,8,8,2,1,2025-10-29T15:59:14.802200
569891,18,18,1,1,2025-10-29T15:59:14.804032
569901,9,9,4,1,2025-10-29T15:59:14.809523
569911,7,7,2,1,2025-10-29T15:59:14.815847
569921,18,18,1,1,2025-10-29T15:59:14.821078
569932,18,18,4,1,2025-10-29T15:59:14.928133
569941,18,18,4,1,2025-10-29T15:59:15.003518
569951,6,6,4,1,2025-10-29T15:59:15.006903
569961,10,10,1,1,2025-10-29T15:59:15.008835
569971,16,16,2,1,2025-10-29T15:59:15.013316
569981,7,7,3,1,2025-10-29T15:59:15.021540
569991,22,22,1,1,2025-10-29T15:59:15.087553
570001,16,16,5,1,2025-10-29T15:59:15.151140
570011,18,18,3,1,2025-10-29T15:59:15.201840
570021,186,186,4,1,2025-10-29T15:59:15.208137
570032,314,314,46,1,2025-10-29T15:59:15.210462
570041,462,462,78,1,2025-10-29T15:59:15.216329
570051,504,504,115,1,2025-10-29T15:59:15.221447
570061,600,600,125,1,2025-10-29T15:59:15.224027
570071,655,655,149,1,2025-10-29T15:59:15.326572
570081,698,698,163,1,2025-10-29T15:59:15.393727
570091,686,686,174,1,2025-10-29T15:59:15.395578
570101,733,733,171,1,2025-10-29T15:59:15.397370
570111,744,744,183,1,2025-10-29T15:59:15.399136
570121,765,765,185,1,2025-10-29T15:59:15.400893
570132,742,742,191,1,2025-10-29T15:59:15.402696
570141,760,760,185,1,2025-10-29T15:59:15.404483
570151,736,736,189,1,2025-10-29T15:59:15.406237
570161,749,749,183,1,2025-10-29T15:59:15.407977
570171,765,765,187,1,2025-10-29T15:59:15.409710
570181,792,792,191,1,2025-10-29T15:59:15.411467
570191,791,791,197,1,2025-10-29T15:59:15.413249
570201,765,765,197,1,2025-10-29T15:59:15.415019
570211,808,808,191,1,2025-10-29T15:59:15.417562
570221,763,763,201,1,2025-10-29T15:59:15.419348
570232,794,794,190,1,2025-10-29T15:59:15.421079
570241,778,778,198,1,2025-10-29T15:59:15.422814
570251,767,767,194,1,2025-10-29T15:59:15.424537
570261,793,793,191,1,2025-10-29T15:59:15.533121
570271,744,744,198,1,2025-10-29T15:59:15.594853
570281,797,797,185,1,2025-10-29T15:59:15.596753
